field_id,season_year,soil_ph,soil_type,soil_moisture_pct,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,forecast_rain_mm,avg_temp,precip_history_mm,previous_crop,crop_planted,yield_t_ha,water_source
Field_022,2019,7.31,loam,56.36,105.18,39.85,26.01,379.18,26.89,736.34,Sorghum,Sorghum,9.4,rainfed
Field_027,2021,6.66,Sandy,43.79,39.66,34.25,21.36,466.38,13.66F,235.62,Corn,Strawberry,6.08,canal
Field_010,2025,4.28,Silt,9.43,121.29,62.51,52.32,806.27,27.52,198.13,Grapes,Soybean,9999.0,canal
Field_027,2020,7.1,Sandy,58.84,43.69,26.21,26.73,405.57,13.43,268.85,Cauliflower,Rice,1.51,canal
Field_005,2025,8.31,Silt,24.22,75.55,33.72,63.34,442.82,20.61,377.59,Pear,Lettuce,3.14,canal
Field_049,2023,4.58,Loam,24.91,15.97,23.16,109.45,421.41,14.73,245.95,Sweet Potato,Sweet Potato,6.34,canal
Field_047,2019,5.67,Loam,20.17,9.31,48.2,83.55,5.6 in,20.57,222.82,Soybean,Pineapple,7.37,rainfed
Field_048,2021,5.59,LOAMY,12.97,85.78,73.59,30.05,787.44,12.73,433.64,Oats,Soybean,9.47,river
Field_040,2022,7.65,LOAM,13.31,44.86,59.7,97.49,372.38,16.82F,368.53,Millet,Plum,2.93,rainfed
Field_009,2021,8.58,Peat,54.8,112.15,37.7,30.4,421.62,21.28F,272.35,Beet,Sorghum,2.47,rainfed
Field_036,2021,5.6,peat,48.01,89.24,34.76,49.11,664.98,24.15,703.44,Sunflower,Onion,5.56,river
Field_023,2022,forty,LOAM,21.07,145.92,47.13,104.34,245.69,21.37,170.04,Mango,Barley,9.91,rainfed
Field_028,2019,5.39,Loam,47.09,27.47,50.99,85.36,319.66,15.92,416.44,Sorghum,Millet,0.71,well
Field_033,2021,7.08,Silt,15.87,115.5,7.88,99.17,323.7,25.06,299.36,Grapes,Hemp,9.77,well
Field_024,2022,4.92,Clay,22.84,26.71,47.7,105.79,525.8,36.29,262.06,Banana,Rye,3.44,river
Field_029,2018,8.48,SANDY,38.85,126.26,16.66,63.94,572.18,15.37,123.65,Pea,Melon,4.16,rainfed
Field_002,2018,7.08,clay,40.47,96.71,23.04,44.27,779.37,24.61,121.15,Corn,Pineapple,8.21,canal
Field_049,2018,5.34,Loam,24.57,27.66,19.27,73.05,340.9,12.61,231.21,Melon,Flax,6.44,canal
Field_046,2023,6.41,SILT,13.81,109.01,18.96,41.87,406.39,27.12,79.55,Grapes,Pea,8.62,rainfed
Field_026,2018,8.8,clay,47.5,75.1,forty,62.47,229.04,20.46,649.35,Raspberry,Raspberry,3.75,canal
Field_027,2024,5.27,Sandy,60.99,58.38,31.67,20.3,584.48,13.3F,294.0,Strawberry,Barley,2.14,canal
Field_031,2022,4.79,PEAT,38.15,64.73,48.65,37.05,257.91,10.75,786.68,Wheat,Grapes,7.84,canal
Field_034,2020,6.2,loam,48.18,98.71,17.43,96.66,208.45,21.07,115.67,Raspberry,Blueberry,1.42,well
Field_031,2024,forty,PEAT,35.24,75.29,65.24,39.71,224.05,12.46,707.71,Sunflower,Sunflower,6.83,canal
Field_020,2023,5.42,LOAM,18.38,76.85,22.46,103.61,444.45,13.55F,435.05,Wheat,Cassava,8.13,rainfed
Field_010,2025,4.54,Silt,15.23,94.47,63.25,71.49,813.57,30.25,182.77,Kale,Chickpea,4.52,canal
Field_017,2019,6.46,sandy,38.47,97.63,45.73,16.93,399.86,11.2,447.97,Sorghum,Chickpea,1.37,rainfed
Field_035,2025,6.38,Clay,12.75,57.11,46.6,60.7,519.68,23.03,539.61,Pepper,Lettuce,2.5,river
Field_020,2019,7.24,LOAM,13.95,96.98,19.81,76.6,301.09,13.84,585.68,Mango,Barley,4.55,rainfed
Field_037,2025,6.06,Sandy,25.29,57.51,27.94,,736.55,20.53,656.85,Raspberry,Mango,7.28,well
Field_020,2023,5.42,LOAM,19.27,112.45,16.55,74.31,370.06,14.67,351.46,Oats,Blueberry,1.05,rainfed
Field_019,2023,8.93,Sandy,18.14,177.35,63.13,46.44,472.16,27.03,425.79,Millet,Rye,9.18,rainfed
Field_025,2025,7.13,Silt,18.61,65.32,30.47,89.09,588.38,29.56,421.36,Pineapple,Peach,1.9,well
Field_023,2022,7.84,LOAM,13.32,132.75,30.71,79.04,248.77,18.71,217.52,Millet,Strawberry,9.28,rainfed
Field_003,2024,5.51,LOAM,33.12,26.22,65.0,77.15,296.98,30.46,608.3,Flax,Cassava,4.21,canal
Field_027,2018,,Sandy,49.68,49.77,25.1,28.71,567.55,13.61,257.4,Corn,Corn,5.04,canal
Field_001,2022,5.89,silt,35.77,13.81,55.52,30.08,598.53,27.35,270.07,Melon,Peach,3.07,canal
Field_048,2023,6.32,LOAMY,13.76,56.53,54.58,25.95,902.32,12.68,712.05,Millet,Rye,7.57,river
Field_037,2020,7.15,Sandy,36.25,81.15,25.32,62.05,764.25,17.26F,695.17,Soybean,Mango,3.92,well
Field_033,2021,7.52,Silt,17.42,147.74,6.88,69.54,349.16,23.77F,275.68,Wheat,Garlic,5.5,well
Field_008,2022,7.35,Silt,38.1,110.5,39.66,30.16,215.69,11.66,257.2,Peach,Soybean,6.81,well
Field_029,2025,5.82,SANDY,25.52,118.14,22.74,62.86,864.55,15.99,112.98,Plum,Cocoa,3.55,rainfed
Field_025,2018,5.58,Silt,18.6,72.43,28.86,84.56,710.75,26.8,422.76,Canola,Spinach,9.45,well
Field_018,2020,6.2,Peat,27.36,56.0,35.7,57.24,254.79,16.06,612.82,Plum,Cucumber,7.87,canal
Field_010,2020,6.56,Silt,15.12,71.93,56.36,52.55,530.73,27.29F,163.79,Sweet Potato,Wheat,8.33,canal
Field_025,2025,6.51,Silt,11.43,68.66,45.87,68.05,32.0 in,23.5,473.3,Sweet Potato,Sweet Potato,4.86,well
Field_013,2018,4.96,Peat,25.26,141.17,-1,20.76,264.6,27.93,664.53,Banana,Grapes,3.75,rainfed
Field_026,2025,7.36,clay,44.1,54.34,11.13,55.96,288.51,23.12,610.78,Cucumber,Cucumber,4.24,canal
Field_010,2020,6.88,Silt,10.15,86.36,50.05,52.4,841.4,31.94,246.52,Tomato,Tomato,1.67,canal
Field_023,2020,5.87,LOAM,18.83,118.29,38.49,93.21,223.91,22.69,225.16,Rye,Plum,5.41,rainfed
Field_050,2021,6.0,Peat,forty,100.06,45.71,99.8,27.7 in,13.72,710.49,Cocoa,Cocoa,9.29,well
Field_035,2020,7.21,Clay,15.49,46.31,40.84,58.37,487.59,23.04,636.65,Millet,Canola,4.06,river
Field_017,2025,5.64,sandy,38.53,64.12,56.83,24.25,436.58,9.72,516.26,Lettuce,Pepper,9.55,rainfed
Field_045,2023,6.43,clay,45.02,29.44,33.4,49.9,355.53,22.59,262.48,Coffee,Lentil,6.22,river
Field_010,2023,6.68,Silt,15.92,96.02,62.21,83.18,856.17,31.79,243.2,Flax,Cocoa,2.33,canal
Field_035,2023,5.68,Clay,15.57,48.84,33.02,63.26,651.03,25.54,421.49,Millet,Millet,0.53,river
Field_030,2019,5.56,Silt,26.08,61.67,45.55,69.24,522.49,9.82,282.45,Sunflower,Strawberry,3.11,rainfed
Field_024,2023,6.15,Clay,24.26,23.84,35.64,88.61,414.15,33.03,342.97,Peach,Pumpkin,8.18,river
Field_030,2023,5.7,Silt,28.47,39.6,59.65,64.06,20.6 in,8.19,467.86,Sunflower,Pepper,9.96,rainfed
Field_033,2022,6.59,Silt,18.25,130.52,10.37,91.86,384.8,23.15,266.79,Canola,Canola,9.22,well
Field_045,2025,8.19,clay,49.77,29.68,45.71,71.15,442.5,21.15,224.12,Beet,Beet,7.36,river
Field_039,2022,9.37,SILT,22.0,19.41,-1,48.28,169.22,11.0,659.53,Rye,Rye,8.58,rainfed
Field_017,2019,6.69,sandy,27.96,79.64,63.54,20.77,399.9,12.15,566.64,Potato,Potato,2.62,rainfed
Field_036,2024,8.07,peat,40.78,125.24,32.41,49.35,557.74,24.05,569.61,Millet,Blueberry,3.08,river
Field_034,2021,6.37,loam,35.11,108.47,22.83,100.87,335.26,20.14,80.96,Corn,Sorghum,8.9,well
Field_018,2019,4.3,Peat,32.81,70.55,46.96,49.21,473.37,14.87,837.15,Cucumber,Cabbage,9999.0,canal
Field_047,2024,6.53,Loam,23.84,10.95,48.47,84.36,198.32,21.61,143.23,Carrot,Tomato,5.7,rainfed
Field_007,2019,6.88,PEAT,21.88,43.85,52.67,58.35,329.18,31.64,210.33,Mango,Sunflower,9.98,canal
Field_031,2022,6.81,PEAT,39.71,52.69,47.35,30.22,210.91,9.64F,704.61,Canola,Banana,9.41,canal
Field_042,2019,7.54,Sandy,10.16,19.2,28.48,29.7,304.65,20.69,417.48,Carrot,Lettuce,5.55,river
Field_004,2024,5.99,CLAY,24.34,12.21,12.37,86.63,17.5 in,20.28,413.66,Lentil,Wheat,6.88,well
Field_008,2022,5.16,Silt,22.89,122.17,29.66,44.72,157.4,10.58,216.77,Sweet Potato,Plum,2.67,well
Field_042,2021,7.95,Sandy,12.01,15.07,33.94,20.54,359.99,20.29,545.41,Rye,Rye,6.2,river
Field_037,2025,7.29,Sandy,38.07,78.1,43.57,60.97,555.99,19.05F,572.36,Beet,Rye,6.38,well
Field_028,2018,5.75,Loam,58.24,27.05,43.96,60.55,214.83,18.44,389.28,Apple,Pineapple,4.48,well
Field_033,2018,6.59,Silt,17.96,127.44,10.83,85.74,396.33,27.64,322.93,Lentil,Hemp,2.7,well
Field_045,2021,5.59,clay,35.12,23.27,58.45,58.34,434.72,22.01,158.04,Millet,Banana,1.68,river
Field_009,2024,6.6,Peat,56.81,119.21,42.02,44.83,586.43,22.43,277.02,Wheat,Tomato,3.55,rainfed
Field_012,2023,6.03,Silt,15.18,15.67,39.16,20.64,308.26,29.76,509.95,Pea,Oats,0.9,river
Field_037,2019,5.26,Sandy,31.29,66.01,42.87,63.41,519.21,17.81,432.27,Lentil,Banana,5.57,well
Field_025,2019,5.89,Silt,15.84,46.87,35.82,62.46,835.03,27.48,480.72,Lettuce,Beet,9.0,well
Field_035,2019,6.08,Clay,11.11,37.87,31.91,57.96,650.76,21.83F,633.94,Peach,Spinach,3.58,river
Field_049,2019,5.37,Loam,23.25,28.39,16.77,65.92,602.25,12.89,373.04,Barley,Melon,5.89,canal
Field_017,2019,4.58,sandy,29.76,80.86,63.93,14.87,293.18,,452.58,Chickpea,Sunflower,4.48,rainfed
Field_038,2023,4.52,SANDY,54.6,77.98,33.33,69.93,524.66,11.84F,369.46,Pepper,Rice,1.19,rainfed
Field_033,2024,6.9,Silt,17.61,forty,6.52,100.76,417.14,21.39F,393.91,Broccoli,Broccoli,3.86,well
Field_032,2025,5.49,peat,32.43,122.38,41.07,103.66,312.79,27.15,532.03,Cassava,Cabbage,8.99,well
Field_045,2019,7.38,clay,54.4,30.45,40.03,77.09,317.29,18.71,251.51,Barley,Pear,3.73,river
Field_029,2025,6.35,SANDY,42.78,102.88,-1,71.77,756.93,-1,-1,Soybean,Soybean,3.59,rainfed
Field_036,2025,7.55,peat,46.16,118.98,49.6,-1,540.36,24.22,706.58,Peach,Cassava,3.97,river
Field_043,2022,6.97,Loam,28.07,130.84,20.54,31.33,385.04,8.26,208.72,Sunflower,Flax,4.86,well
Field_004,2022,6.64,CLAY,27.83,15.61,10.63,94.9,344.31,17.94,361.95,Pepper,Wheat,8.25,well
Field_020,2025,6.99,LOAM,12.9,118.78,19.16,86.56,549.88,17.48F,403.07,Sorghum,Peach,1.83,rainfed
Field_007,2018,8.63,PEAT,23.28,40.12,34.66,92.12,22.2 in,30.54,195.95,Cucumber,Apple,6.47,canal
Field_015,2025,9.61,peat,36.12,64.83,18.23,41.1,489.18,15.83,682.56,Oats,Cotton,1.47,well
Field_027,2018,6.37,Sandy,64.34,37.26,33.3,20.43,563.1,12.34F,312.23,Barley,Spinach,5.53,canal
Field_048,2021,4.48,LOAMY,18.95,51.41,44.01,33.75,695.93,13.09F,610.16,Cabbage,Potato,5.2,river
Field_025,2024,8.07,Silt,13.44,44.19,34.11,84.46,612.96,28.84,396.74,Flax,Pepper,4.61,well
Field_011,2020,5.6,CLAY,16.93,19.28,33.39,92.29,382.55,11.99,281.51,Soybean,Barley,7.42,well
Field_004,2020,5.14,CLAY,42.37,15.85,13.72,104.14,416.28,18.96F,374.53,Rice,Sorghum,4.95,well
Field_049,2019,6.25,Loam,38.76,16.61,17.86,83.77,513.27,14.89,297.13,Raspberry,Rice,8.64,canal
Field_034,2023,6.32,loam,43.87,104.7,22.35,94.03,321.46,23.3,112.73,Lettuce,Cabbage,9.21,well
Field_030,2022,7.98,Silt,25.3,54.9,54.66,-1,577.52,7.81,458.89,Barley,Pear,7.32,rainfed
Field_036,2018,8.3,peat,38.87,104.12,54.92,39.75,500.62,29.32,796.3,Lettuce,Peach,7.83,river
Field_008,2025,5.36,Silt,29.16,146.2,31.5,26.68,207.7,9.46,206.12,Oats,Spinach,4.52,well
Field_003,2018,5.89,LOAM,30.55,34.56,55.03,77.1,271.87,25.81F,497.29,Corn,Cucumber,8.91,canal
Field_045,2018,7.05,clay,55.75,22.84,45.54,54.21,420.79,22.62,178.11,Beet,Soybean,7.24,river
Field_040,2025,7.3,LOAM,9.05,51.08,48.28,78.88,340.34,17.17,221.7,Plum,Cassava,9.69,rainfed
Field_032,2019,6.85,peat,31.59,135.64,62.82,62.48,346.41,23.26,562.68,Pear,Cotton,-3.5,well
Field_020,2023,6.4,LOAM,21.06,125.85,24.12,75.05,396.3,14.51,492.27,Sorghum,Sorghum,1.17,rainfed
Field_038,2025,5.43,SANDY,45.59,57.21,31.71,56.65,598.94,10.8,287.01,Oats,Tomato,5.87,rainfed
Field_018,2023,6.63,Peat,29.27,52.77,57.24,46.7,247.15,16.04F,492.14,Corn,Canola,2.79,canal
Field_017,2021,6.41,sandy,31.08,75.78,58.67,20.18,300.46,11.92F,541.06,Beet,Beet,9.32,rainfed
Field_003,2022,7.11,LOAM,25.15,27.83,51.03,98.67,308.94,32.14F,322.07,Soybean,Soybean,7.67,canal
Field_034,2020,5.53,loam,36.97,92.25,22.29,67.73,338.02,23.56,109.31,Barley,Bean,1.89,well
Field_004,2023,5.05,CLAY,33.48,12.62,10.88,116.83,561.13,20.5,233.23,Cocoa,Cocoa,6.33,well
Field_021,2025,4.85,SANDY,28.06,25.32,54.52,94.18,,22.85,616.64,Pineapple,Sorghum,2.62,rainfed
Field_025,2019,6.34,Silt,12.16,,35.01,88.79,871.6,24.87F,,Hemp,Pineapple,1.01,well
Field_018,2022,4.32,Peat,26.3,54.47,47.03,60.16,377.66,14.28,843.8,Pineapple,Canola,7.8,canal
Field_012,2025,6.85,Silt,13.03,14.42,42.51,21.65,406.47,29.72,428.21,Spinach,Cotton,5.39,river
Field_018,2023,6.88,Peat,30.8,66.54,34.2,54.43,467.25,14.81,449.74,Canola,Cassava,6.33,canal
Field_047,2020,7.55,Loam,23.29,11.51,31.92,forty,180.05,24.57,165.25,Oats,Millet,7.0,rainfed
Field_040,2024,7.79,LOAM,9.39,56.92,42.54,70.55,226.22,17.13,370.64,Beet,Wheat,2.29,rainfed
Field_006,2025,8.94,sandy,30.16,138.62,18.21,45.92,809.02,13.07,111.53,Beet,Beet,2.31,well
Field_001,2020,9.37,silt,24.43,12.3,51.26,25.12,484.19,30.92,167.62,Pea,Pea,9.53,canal
Field_047,2018,8.56,Loam,22.76,10.75,32.92,65.16,141.74,23.19,-1,Blueberry,Oats,5.1,rainfed
Field_044,2024,6.32,Peat,48.75,84.34,40.68,24.21,792.07,15.12,740.05,Potato,Pear,3.66,well
Field_045,2023,6.28,clay,35.41,33.7,43.49,55.34,396.84,21.15,155.7,Pepper,Chickpea,6.53,river
Field_026,2023,9.22,clay,26.9,59.75,12.83,35.15,11.5 in,24.92F,358.2,Cauliflower,Pumpkin,4.7,canal
Field_043,2024,9.21,Loam,47.6,137.45,13.72,34.28,469.65,8.57,281.5,Oats,Sunflower,6.61,well
Field_025,2019,5.85,Silt,14.25,49.93,53.06,75.47,606.25,29.17F,575.35,Tomato,Pepper,6.2,well
Field_031,2018,5.36,PEAT,41.67,46.98,64.88,45.7,416.28,12.19,522.95,Hemp,Canola,3.95,canal
Field_008,2019,5.26,Silt,28.91,119.42,30.32,29.13,154.42,9.39,239.45,Coffee,Mango,1.65,well
Field_026,2018,6.88,clay,47.54,56.15,12.79,43.92,272.37,22.52,436.52,Sorghum,Sorghum,2.67,canal
Field_016,2024,6.91,clay,19.07,139.26,16.22,75.41,458.29,17.81F,454.45,Chickpea,Soybean,7.47,well
Field_008,2021,6.13,Silt,26.65,134.92,34.34,32.43,173.78,10.37,201.95,Potato,Apple,5.52,well
Field_030,2018,6.83,Silt,29.37,43.49,63.21,77.45,624.28,9.28,366.6,Canola,Sunflower,5.02,rainfed
Field_037,2023,6.38,Sandy,24.73,84.68,31.43,61.69,720.15,21.61,550.53,Beet,Soybean,4.26,well
Field_008,2019,6.36,Silt,31.5,163.32,32.3,38.89,190.71,11.18,370.43,Bean,Tea,5.26,well
Field_022,2022,7.16,loam,40.93,103.08,41.85,33.67,473.8,26.63,502.0,Sorghum,Onion,8.37,rainfed
Field_044,2018,7.14,Peat,58.82,60.03,33.26,35.7,712.54,15.02,834.19,Bean,Corn,5.02,well
Field_024,2024,6.42,Clay,18.17,18.57,42.51,96.27,390.88,32.46,363.91,Pea,Flax,4.8,river
Field_008,2024,5.34,Silt,34.12,128.15,37.97,41.47,forty,12.17,272.67,Pea,Broccoli,9.02,well
Field_002,2019,-1,clay,52.27,135.91,23.29,30.81,472.89,26.53,116.38,Coffee,Beet,9.86,canal
Field_013,2019,7.6,Peat,forty,102.16,30.7,27.08,221.54,24.83,545.31,Lettuce,Lettuce,6.49,rainfed
